namedLocation,domainID,siteID,plotType,sampleID,sampleCode,lmaSampleID,lmaSampleCode,lmaSampleCondition,scanDate,scannedBy,cfc_LMA_freshWeight,cfc_LMA_dryWeight,weighedBy,scannedLeafNumber,leafArea,percentGreen,leafMassPerArea,dryMassFraction,measuredBy,sampleCode.x.x.x,ligninSampleBarcode,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,nlcdClass,geodeticDatum,decimalLatitude,decimalLongitude,coordinateUncertainty,elevation,elevationUncertainty,samplingProtocolVersion,subplotID,sampleType,samplingMethod,vstTag,tagID,individualID,taxonID,scientificName,plantStatus,clipCellNumber,clipID,clipLength,clipWidth,percentCoverClip,toxicodendronPossible.x,sampleCode.y,subsample1Height,subsample2Height,subsample3Height,chlorophyllSampleCode.x,chlorophyllSampleCondition,collectedBy,recordedBy,sampleCode.x.x,ligninSampleBarcode.x,cfc_elements_dryWeight,digestVolume,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,sampleCode.y.y,chlorophyllSampleCode.y,extractionStartDate,extractionLength,cfc_chlorophyll_freshWeight,solventVolume,extractChlAConc,extractChlBConc,extractCarotConc,relativeAccuracyScale,handlingQF,sampleCode.x,cnSampleCode.x,ligninSampleBarcode.y,archiveSampleID,archiveSampleCode,toxicodendronPossible.y,processedBy,sampleCode.y.y.y,cnSampleCode.y,nitrogenPercent,carbonPercent,CNratio,cnPercentQF,percentAccuracyQF,instrument
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.508,13.32,17.98,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.104,50,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90aWS5T4mcdZBORJOD52becA=,NA,NA,srose@battelleecology.org,NA,NA,3.11,48.48,15.6,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.102,50,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7nfQ2dhN7OHA=,NA,NA,NA,NA,NA,3.09,48.52,15.7,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.102,50,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7nfQ2dhN7OHA=,NA,NA,NA,NA,NA,3.11,48.48,15.6,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.102,50,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90aWS5T4mcdZBORJOD52becA=,NA,NA,srose@battelleecology.org,NA,NA,3.09,48.52,15.7,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.102,50,0.142,0.926,1.415,0.285,0.26,37.2,86.6,22,141.2,28.1,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90aWS5T4mcdZBORJOD52becA=,NA,NA,srose@battelleecology.org,NA,NA,3.11,48.48,15.6,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.104,50,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7nfQ2dhN7OHA=,NA,NA,NA,NA,NA,3.09,48.52,15.7,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.104,50,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7nfQ2dhN7OHA=,NA,NA,NA,NA,NA,3.11,48.48,15.6,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.104,50,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90aWS5T4mcdZBORJOD52becA=,NA,NA,srose@battelleecology.org,NA,NA,3.09,48.52,15.7,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZCBryAjUp90THkSfUmXWd7+rItOE84apU=,NA,NrWJnEy30pZCBryAjUp90THkSfUmXWd7SJGMqZgeDItKezJKfaNvnw==,NA,OK,2017-08-29T16:29:00Z,srose@battelleecology.org,2.276,1.27,NA,10,7237.2,90,175.5,0.558,srose@battelleecology.org,NA,NA,0.5,11.77,15.23,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,41,Woody individual,other,N,2693,NEON.PLA.D14.JORN.02693,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.104,50,0.146,1.391,0.939,0.203,0.239,28.8,72,18,96.1,48.5,NA,NA,2017-08-30,48,0.0626,20,4.33,0.9,1.45,A,0,NA,NA,NA,NrWJnEy30pZCBryAjUp90aWS5T4mcdZBORJOD52becA=,NA,NA,srose@battelleecology.org,NA,NA,3.11,48.48,15.6,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/2BArmVu6rLI=,NA,NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/un2MjMEulkA=,NA,OK,2017-08-25T18:13:00Z,srose@battelleecology.org,10.49,4.599,msandifer@battelleecology.org,9,8479.4,95,542.4,0.438,srose@battelleecology.org,NA,NA,0.561,10.82,32.85,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,31,Woody individual,NA,N,2692,NEON.PLA.D14.JORN.02692,YUEL,Yucca elata (Engelm.) Engelm.,OK,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.108,50,0.152,1.003,0.816,0.269,0.151,42.3,48.9,163.5,64,61.3,NA,NA,2017-08-30,48,0.0722,20,2.9,0.7,0.82,A,0,NA,NA,NA,NrWJnEy30pbcpw8EaMiyiElFaR0DVwe/tfzRijWw2TU=,NA,NA,NA,NA,NA,1.66,46.87,28.2,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_003.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+ktf2IWF2b3D5Q=,NA,NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+kt+3L0dn/7KjI=,NA,OK,2017-08-28T18:46:00Z,srose@battelleecology.org,0.229,0.185,NA,11,1454.1,95,127.2,0.808,srose@battelleecology.org,NA,NA,0.515,4.29,33.46,shrubScrub,WGS84,32.600614,-106.838099,20.1,1321.1,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,206,JORN_003_206,2,0.1,45,NA,NA,NA,NA,NA,NA,NA,kring@field-ops.org,nmiller@field-ops.org,NA,NA,0.106,50,0.113,1.126,0.287,0.114,0.132,32,542.3,5.4,12.7,31.1,NA,NA,2017-08-30,48,0.0627,20,6.31,1.34,1.77,A,0,NA,NA,NA,NrWJnEy30pY7mqLzV/GlD8Tx9GHFO+kt8UtfZ1EkNbk=,NA,NA,NA,NA,NA,1.17,44.55,37.9,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_004.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pYsOLt0P8zpUQFLD1rsG2GuICMSV89HMug=,NA,NrWJnEy30pYsOLt0P8zpUQFLD1rsG2GuL6Jiied28OQs0HNUGJRV0Q==,NA,OK,2017-08-29T17:31:00Z,srose@battelleecology.org,2.213,1.183,NA,4,6184.7,90,191.3,0.535,NA,NA,NA,0.524,11.89,16.86,shrubScrub,WGS84,32.630328,-106.86076,20.1,1331.6,0.1,NEON.DOC.001024vD,NA,Woody individual,NA,Y,2600,NEON.PLA.D14.JORN.02600,PRGL2,Prosopis glandulosa Torr.,Other damage,NA,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,srose@battelleecology.org,aalvarez@battelleecology.org,NA,NA,0.101,50,0.122,0.884,1.888,0.442,0.318,86.4,143.9,11.5,150.6,42.6,NA,NA,2017-08-30,48,0.07,20,3.61,0.7,1.3,A,0,NA,NA,NA,NrWJnEy30pYsOLt0P8zpUQFLD1rsG2GuNak0lNeK54Y=,NA,NA,kring@field-ops.org,NA,NA,2.63,46.94,17.9,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_004.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pbuP69ov+0JeOE3aEUwiTEOIMhdl1YK14E=,NA,NrWJnEy30pbuP69ov+0JeOE3aEUwiTEOLMnH7UvokTk=,NA,OK,2017-08-28T17:16:00Z,srose@battelleecology.org,0.219,0.178,NA,38,1782.9,99,99.8,0.812,srose@battelleecology.org,NA,NA,0.493,6.72,25.06,shrubScrub,WGS84,32.630328,-106.86076,20.1,1331.6,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,170,JORN_004_170,2,0.1,10,NA,NA,NA,NA,NA,NA,NA,srose@battelleecology.org,aalvarez@battelleecology.org,NA,NA,0.108,50,0.153,2.435,1.698,0.295,0.7,44.6,612.1,5,28.9,18.7,NA,NA,2017-08-30,48,0.076,20,2.76,0.93,0.71,A,0,NA,NA,NA,NrWJnEy30pbuP69ov+0JeOE3aEUwiTEO6O3gw3LjfNE=,NA,NA,NA,NA,NA,2.24,42.8,19.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_010.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pYYaqb65P/txHFwP9Z0aO6ygWU5e8VKz3c=,NA,NrWJnEy30pYYaqb65P/txHFwP9Z0aO6yV26lERCGqebCQU6+pT0SEA==,NA,OK,2017-08-25T17:42:00Z,srose@battelleecology.org,1.92,1.004,msandifer@battelleecology.org,8,7355,98,136.5,0.523,nmiller@field-ops.org,NA,NA,0.519,11.51,15.47,shrubScrub,WGS84,32.628336,-106.847936,20.1,1331.7,0.16,NEON.DOC.001024vD,NA,Woody individual,other,Y,2691,NEON.PLA.D14.JORN.02691,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,kring@field-ops.org,aalvarez@battelleecology.org,NA,NA,0.107,50,0.118,0.962,1.191,0.309,0.273,55.3,178,11.3,108.8,35.1,NA,NA,2017-08-29,48,0.0602,20,5.17,1.15,1.29,A,0,NA,NA,NA,NrWJnEy30pYYaqb65P/txHFwP9Z0aO6yMp24J8cWE2w=,NA,NA,srose@battelleecology.org,NA,NA,2.48,48,19.4,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_010.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pYYaqb65P/txO5jwjDE4jV+zyxfJFzQ71k=,NA,NrWJnEy30pYYaqb65P/txO5jwjDE4jV+9rI/NqcABD/imB/gP+1CHg==,NA,OK,2017-08-25T17:34:00Z,srose@battelleecology.org,2.28,1.127,msandifer@battelleecology.org,8,10121,99,111.4,0.494,nmiller@field-ops.org,NA,NA,0.519,14.1,21.9,shrubScrub,WGS84,32.628336,-106.847936,20.1,1331.7,0.16,NEON.DOC.001024vD,NA,Woody individual,other,Y,2690,NEON.PLA.D14.JORN.02690,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,NA,NA,kring@field-ops.org,aalvarez@battelleecology.org,NA,NA,0.109,50,0.178,1.382,0.672,0.266,0.255,40.7,76.4,11.4,68.9,47.2,NA,NA,2017-08-29,48,0.069,20,8.58,2,1.92,A,0,NA,NA,NA,NrWJnEy30pYYaqb65P/txO5jwjDE4jV+zIpV1eN5sCo=,NA,NA,srose@battelleecology.org,NA,NA,3.26,49.45,15.2,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_010.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pYYaqb65P/txAQ6d6fMomPN9ZHLrVSVYc8=,NA,NrWJnEy30pYYaqb65P/txAQ6d6fMomPNSRWJ45rmIB4I6SQewPaYXg==,NA,OK,2017-08-25T17:26:00Z,srose@battelleecology.org,1.89,1.089,msandifer@battelleecology.org,7,6934,99,157.1,0.576,nmiller@field-ops.org,NA,NA,0.538,13.53,18.37,shrubScrub,WGS84,32.628336,-106.847936,20.1,1331.7,0.16,NEON.DOC.001024vD,NA,Woody individual,other,Y,2689,NEON.PLA.D14.JORN.02689,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,kring@field-ops.org,aalvarez@battelleecology.org,NA,NA,0.103,50,0.134,0.975,0.71,0.285,0.286,51.5,66.7,24.7,139.7,43.9,NA,NA,2017-08-29,48,0.0747,20,4.13,0.91,1.31,A,0,NA,NA,NA,NrWJnEy30pYYaqb65P/txAQ6d6fMomPNBrqJnOzQWWY=,NA,NA,srose@battelleecology.org,NA,NA,2.47,49.66,20.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_010.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZqE7p+mqFMpDuA/8aaBwdz4Qb6w2nBjUg=,NA,NrWJnEy30pZqE7p+mqFMpDuA/8aaBwdzLhxKyJub0NE=,NA,OK,2017-08-28T17:05:00Z,srose@battelleecology.org,0.52,0.333,NA,65,2788,100,119.4,0.64,NA,NA,NA,0.517,9.31,16.75,shrubScrub,WGS84,32.628336,-106.847936,20.1,1331.7,0.16,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,152,JORN_010_152,2,0.1,30,NA,NA,NA,NA,NA,NA,NA,kring@field-ops.org,aalvarez@battelleecology.org,NA,NA,0.102,50,0.161,2.842,0.964,0.29,0.435,39.6,515.7,8,48.5,24.7,NA,NA,2017-08-29,48,0.0651,20,4.81,1.33,1.22,A,0,NA,NA,NA,NrWJnEy30pZqE7p+mqFMpDuA/8aaBwdziVq7IbDSqU8=,NA,NA,dsteinberg@battelleecology.org,NA,NA,2.15,48.54,22.6,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_009.basePlot.cfc,D14,JORN,distributed,NrWJnEy30paXWVwPGNeLA3bcN6npfYMj4KkpihH3CnM=,NA,NrWJnEy30paXWVwPGNeLA3bcN6npfYMjwdGvZXs4wak=,NA,OK,2017-08-25T17:07:00Z,srose@battelleecology.org,7.23,3.605,msandifer@battelleecology.org,12,6784.9,100,531.3,0.499,srose@battelleecology.org,NA,NA,0.515,8.44,34.25,shrubScrub,WGS84,32.611448,-106.83769,20.1,1326.7,0.1,NEON.DOC.001024vD,NA,Woody individual,other,N,2687,NEON.PLA.D14.JORN.02687,YUEL,Yucca elata (Engelm.) Engelm.,OK,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,kring@field-ops.org,aalvarez@battelleecology.org,NA,NA,0.107,50,0.144,1.146,0.848,0.29,0.115,48,235.1,74.9,21.1,32.8,NA,NA,2017-08-29,48,0.0809,20,3.2,0.83,0.88,A,0,NA,NA,NA,NrWJnEy30paXWVwPGNeLA3bcN6npfYMjgQViCURjpnM=,NA,NA,kring@field-ops.org,NA,NA,1.4,46.94,33.5,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_009.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pb2I0eANqHBFmEb+RrjGRFnHaOE7HB7Rqs=,NA,NrWJnEy30pb2I0eANqHBFmEb+RrjGRFnYFWXnTexFyU=,NA,OK,2017-08-28T15:42:00Z,srose@battelleecology.org,0.29,0.216,NA,49,1785.9,90,120.7,0.743,NA,NA,NA,0.483,2.59,14.41,shrubScrub,WGS84,32.611448,-106.83769,20.1,1326.7,0.1,NEON.DOC.001024vD,31,Herbaceous clip strip,clippers,NA,NA,NA,NA,NA,NA,155,JORN_009_155,2,0.1,65,NA,NA,NA,NA,NA,NA,NA,kring@field-ops.org,aalvarez@battelleecology.org,NA,NA,0.105,50,0.135,1.061,0.686,0.203,0.121,44,201.3,7.6,102.8,25.4,NA,NA,2017-08-29,48,0.0608,20,4.31,0.95,1.36,A,0,NA,NA,NA,NrWJnEy30pb2I0eANqHBFmEb+RrjGRFn2WUAfARCoJg=,NA,NA,dsteinberg@battelleecology.org,NA,NA,0.97,41.5,43,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_009.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pawL8XCla3vZP1vxd27/TQfc8ZDCj6nzvA=,NA,NrWJnEy30pawL8XCla3vZP1vxd27/TQfQB6vsqg8OA+iGIb0m3/lCw==,NA,OK,2017-08-25T17:16:00Z,srose@battelleecology.org,2.59,1.326,msandifer@battelleecology.org,12,9501.2,100,139.6,0.512,NA,NA,NA,0.513,13.29,17.35,shrubScrub,WGS84,32.611448,-106.83769,20.1,1326.7,0.1,NEON.DOC.001024vD,NA,Woody individual,other,N,2688,NEON.PLA.D14.JORN.02688,PRGL2,Prosopis glandulosa Torr.,OK,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,kring@field-ops.org,aalvarez@battelleecology.org,NA,NA,0.106,50,0.158,1.277,0.916,0.264,0.251,53.6,59.8,26.8,106,45.4,NA,NA,2017-08-29,48,0.0634,20,8.11,1.73,2,A,0,NA,NA,NA,NrWJnEy30pawL8XCla3vZP1vxd27/TQfpOeWIsMGnaE=,NA,NA,srose@battelleecology.org,NA,NA,3.39,49.11,14.5,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
JORN_008.basePlot.cfc,D14,JORN,distributed,NrWJnEy30pZHsQu/3QeAH0+gm9/8oaQNVL5O+Y0Q6+M=,NA,NrWJnEy30pZHsQu/3QeAH0+gm9/8oaQN9eoNB+40GyGtScWN0Fisng==,NA,OK,2017-08-28T07:00:00Z,srose@battelleecology.org,0.85,0.335,NA,47,2671.8,100,125.2,0.394,srose@battelleecology.org,NA,NA,0.55,6.63,11.77,shrubScrub,WGS84,32.593905,-106.797359,20.1,1320,0.1,NEON.DOC.001024vD,31,Woody individual,other,Y,38,NEON.PLA.D14.JORN.00038,ATCA2,Atriplex canescens (Pursh) Nutt.,OK,NA,NA,NA,NA,NA,NA,NA,1.3,1.2,NA,NA,NA,srose@battelleecology.org,nmiller@field-ops.org,NA,NA,0.105,50,0.202,6.1,0.654,0.583,0.392,46.8,60,5.8,31.3,23.2,NA,NA,2017-08-29,48,0.0741,20,3.44,0.71,1.03,A,0,NA,NA,NA,NrWJnEy30pZHsQu/3QeAH0+gm9/8oaQNLPGaloXA5t8=,NA,NA,srose@battelleecology.org,NA,NA,3.02,45.44,15.1,0,0,Costech 4010 Elemental Analyzer with Costech Zero Blank Autosampler plus Thermo Finnigan Delta Plus XP with Finnigan Conflo III Interface
