"uid","namedLocation","domainID","siteID","plotID","plotType","sampleID","sampleCode","ligninSampleID","ligninSampleBarcode","collectDate","analysisDate","analyticalRepNumber","dryMass","digestVolume","foliarPhosphorusConc","foliarPotassiumConc","foliarCalciumConc","foliarMagnesiumConc","foliarSulfurConc","foliarManganeseConc","foliarIronConc","foliarCopperConc","foliarBoronConc","foliarZincConc","measurementQF","accuracyQF","remarks","laboratoryName","testMethod","analyzedBy","reviewedBy","dataQF"
"bab7c4c2-2df6-474e-85e5-5be73881a702","GRSM_059.basePlot.cfc","D07","GRSM","GRSM_059","tower","njZEDkTA4mhSkwoOwiHBfi3eADDSK5dn2593+eGblCA=",NA,"njZEDkTA4mhSkwoOwiHBfi3eADDSK5dnQyIY/qrGGlrJa77Fwh7+3A==",NA,"2016-06-08T19:23Z","2016-09-08",1,0.492,50,0.145,0.922,0.438,0.125,0.118,595.8,46.2,2.6,61.5,11.7,"0","0","","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"fabc4998-5069-4f6c-a33b-646b5c2f2e28","GRSM_059.basePlot.cfc","D07","GRSM","GRSM_059","tower","njZEDkTA4miyJmItRR7bb7aiJUAknLgxEH5ZLS2fNts=",NA,"njZEDkTA4miyJmItRR7bb7aiJUAknLgxaGlCwU4QrJE=",NA,"2016-06-08T19:36Z","2016-08-26",1,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough sample for analysis","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"1168167b-f8db-4c49-8a78-ea928b40b05c","GRSM_060.basePlot.cfc","D07","GRSM","GRSM_060","tower","njZEDkTA4miMFdcBeh0bEOgw31WI67a7yHvkNb4kF7g=",NA,"njZEDkTA4miMFdcBeh0bEOgw31WI67a7vhg7cOUuERE=",NA,"2016-06-08T20:18Z","2016-09-08",1,0.482,50,0.128,1.844,0.607,0.27,0.127,1515.7,78.6,87.9,77.8,112.6,"0","0","","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"a93e1bf1-80ed-4cb1-8a6a-7e19630e6450","GRSM_060.basePlot.cfc","D07","GRSM","GRSM_060","tower","njZEDkTA4miVPiZgajsajJyGU2VGb4wd83wgTn1x/fk=",NA,"njZEDkTA4miVPiZgajsajJyGU2VGb4wdDtBob3ph7L8=",NA,"2016-06-08T20:42Z","2016-09-08",1,0.466,50,0.124,0.732,0.369,0.119,0.132,378.5,55.1,4.4,51.6,23.2,"0","0","","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"57a88cbc-bfda-4ade-9105-ff85009e0ab4","GRSM_060.basePlot.cfc","D07","GRSM","GRSM_060","tower","njZEDkTA4miMFdcBeh0bEOqlK9WNlal4RGubN/vzi2w=",NA,"njZEDkTA4miMFdcBeh0bEOqlK9WNlal4X0MOt0/mr94=",NA,"2016-06-08T21:00Z","2016-08-26",1,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not enough sample for analysis","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"ade9d3e0-fa7c-4240-b26c-70fc98311f80","GRSM_055.basePlot.cfc","D07","GRSM","GRSM_055","tower","njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7SBzRm0z+5K4=",NA,"njZEDkTA4mhD9kQrWDZIDvJvaLn77OC7NC/dJenrVkhR0WaeGZHaPg==",NA,"2016-06-09T11:50Z","2016-09-08",1,0.466,50,0.134,1.058,0.48,0.154,0.15,138.9,60.7,5.9,61.8,22.2,"0","0","","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"d0ee7de2-6b64-469f-879f-7373e77e94c4","GRSM_055.basePlot.cfc","D07","GRSM","GRSM_055","tower","njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LpOToDDpR1pU=",NA,"njZEDkTA4mhD9kQrWDZIDrGPgXD9DL+LZOXlw5lls5/KH44UcPLnVQ==",NA,"2016-06-09T12:10Z","2016-09-08",1,0.478,50,0.15,2.334,0.542,0.22,0.191,555.8,56.2,78.8,55.3,14.8,"0","0","","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"db56b29d-2364-4e0f-9210-edbacb4d6822","GRSM_055.basePlot.cfc","D07","GRSM","GRSM_055","tower","njZEDkTA4mhTZe2wh2y3jx++gacbnFugxvjdpiPqzvI=",NA,"njZEDkTA4mhTZe2wh2y3jx++gacbnFugScdGbKwuQPY=",NA,"2016-06-09T12:28Z","2016-08-26",1,0.476,50,0.159,1.38,1.762,0.369,0.186,280.5,50.5,9.4,32.6,17.3,"0","0","","University of Wisconsin Soil and Forage Analysis Lab","UWSFAL Analysis of Major, Minor and Trace Elements in Plant Tissue Samples with ICP-OES and ICP-MS","QbsIz6m/JNpl2O9/7aT0KQ==","hiDaz5AD8ZBZaG4ybvdmAw==",NA
"4a386072-9fee-4893-89d2-ae74650ceea3","MLBS_061.basePlot.cfc","D07","MLBS","MLBS_061","tower","gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufiYcmBMGcKtM=","A00000012510","gv/1/Di3XvFTqEI7hs3lyU6EUYKptnufTlPrii9HCZo=","A00000043748","2018-06-18T13:16Z","2018-12-03",1,0.117,50,0.496,3.411,0.897,0.582,0.106,1097.3,59.9,11.8,31.6,13.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"eb2bafd2-e44d-4101-9388-dc9609592b98","MLBS_061.basePlot.cfc","D07","MLBS","MLBS_061","tower","gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzvg2kcspFw1bw=","A00000012528","gv/1/Di3XvHs3TiUgQrYnylvV/FrlVzvfcJbtBd7vXo=","A00000043714","2018-06-18T14:27Z","2018-12-03",1,0.108,50,0.673,3.403,1.227,0.738,0.175,3828.7,42,6,19.6,27.6,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"50e5fcdf-e91f-4eb5-9f97-a33583555487","MLBS_009.basePlot.cfc","D07","MLBS","MLBS_009","distributed","gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQYGzjC3Kk2MA=","A00000012198","gv/1/Di3XvGwPyjkavET/K7FvPj0qjUQb+Swdf7uKNY=","A00000043713","2018-06-18T18:35Z","2018-12-03",1,0.139,50,0.78,26.999,1.975,2.706,0.119,2792,41.9,6.7,37.7,21.6,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"bd0e66d5-5253-483f-aaa9-50398e224a84","MLBS_009.basePlot.cfc","D07","MLBS","MLBS_009","distributed","gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8FYSc6il2NZA=","A00000012261","gv/1/Di3XvGwPyjkavET/OtGBjnV7ZW8WcCcj9nfJes=","A00000043679","2018-06-18T18:59Z","2018-12-03",1,0.119,50,0.975,13.542,13.82,5.46,0.142,3782.3,53.7,8.6,36.4,37,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"da44a8da-8dcf-4a8b-b9be-bd0def4d6cb7","MLBS_009.basePlot.cfc","D07","MLBS","MLBS_009","distributed","gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zT0F6OY71J6HU=","A00000012526","gv/1/Di3XvEZ32fKrFrcU8wetWGgE6zTYZSAJksiLu8=","A00000043645","2018-06-18T19:40Z","2018-12-03",1,0.155,50,0.586,17.598,4.822,3.343,0.129,1317.1,36.8,13.4,41.2,17.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"0425ad70-e342-4f2e-a7a1-bcdcc76accf2","MLBS_061.basePlot.cfc","D07","MLBS","MLBS_061","tower","gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfxi/Hn7wGjyQg=","A00000012211","gv/1/Di3XvHFA0Y+9+F4I7qfOIUNfjfx8W3Y8OaPZw0=","A00000043647","2018-06-18T20:43Z","2018-12-03",1,0.106,50,1.25,8.412,4.879,2.034,0.12,583.8,48.2,7.7,33.4,25.2,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"536266c6-9c7e-4731-b58b-063fe08cba4d","MLBS_063.basePlot.cfc","D07","MLBS","MLBS_063","tower","gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFrhBSRC5YC8s=","A00000012511","gv/1/Di3XvEJrFEmNh8BI0ZK2sqPOPYFxaxWUo7nXbY=","A00000043646","2018-06-19T11:43Z","2018-12-03",1,0.122,50,0.78,5.184,2.657,0.976,0.133,2206.7,49,12.4,35.2,17.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"2440a253-cbf9-4dcd-bfd0-db6756d435be","MLBS_063.basePlot.cfc","D07","MLBS","MLBS_063","tower","gv/1/Di3XvFIAAmccByPPzLrCbRZO/U55h9TSSDCP3A=","A00000012529","gv/1/Di3XvFIAAmccByPPzLrCbRZO/U5yE9he6fR0gE=","A00000043747","2018-06-19T12:26Z","2018-12-03",1,0.109,50,0.686,4.665,1.207,0.768,0.182,1174.1,45.5,7.6,36,18.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"d1cf3b1b-36c0-4fe1-a004-5a0b497e863e","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmIxQ48I4EIoJ0=","A00000012213","gv/1/Di3XvHdPsxwxTV2La8MDi4DOgmI334Og84U5eQ=","A00000043716","2018-06-19T15:23Z","2018-12-03",1,0.161,50,0.736,5.184,2.879,1.476,0.085,1137.6,39.6,7.2,24.9,19.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"41ed9fe0-f92e-4be9-89ed-144529617947","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","gv/1/Di3XvG/XeKiDq533uNglmG8SbKPUanvIM72QHg=","A00000012512","gv/1/Di3XvG/XeKiDq533uNglmG8SbKPZzsaXYoyoDQ=","A00000043682","2018-06-19T17:01Z","2018-12-03",1,0.15,50,0.85,6.143,5.14,2.345,0.126,1696.5,53.4,10.2,32.2,29.2,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"12ab13de-9694-48bd-ba88-36fcc506f294","MLBS_064.basePlot.cfc","D07","MLBS","MLBS_064","tower","gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqpjPJI36iV0E=","A00000012530","gv/1/Di3XvFqdJpFZdQ75VR4GtLQwkBqcdrIP84epwE=","A00000043648","2018-06-19T17:45Z","2018-12-03",1,0.155,50,0.437,2.577,1.449,0.475,0.118,888.2,57,11.4,32.7,15.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"566c30e8-c8cd-40fa-998f-fecac9759878","MLBS_063.basePlot.cfc","D07","MLBS","MLBS_063","tower","gv/1/Di3XvH43usIH9/MyGpoLUN1vmKwyNhPYIONB68=","A00000012212","gv/1/Di3XvH43usIH9/MyGpoLUN1vmKw1tzlZ5nY16s=","A00000043680","2018-06-19T19:02Z","2018-12-03",1,0.121,50,0.627,3.656,1.382,0.765,0.158,756.2,60.6,8.1,40.2,26.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"4740d98f-8236-4c65-9f47-06ce2871b3f0","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5Gw4vmDjX9vQ0=","A00000012193","gv/1/Di3XvE8vLvbZ0C+NZd/S/k+JT5GGK74cy3mNzk=","A00000043674","2018-06-20T11:26Z","2018-12-03",1,0.105,50,0.86,0.083,0.024,0.022,0.143,1825,53.1,7.7,28.5,21.2,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"c0ded069-4a29-45a8-857a-e885ea7e13e3","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","gv/1/Di3XvGn0b286CZVHHZ1Rg3E13Vvgls/7NeCIKw=","A00000012245","gv/1/Di3XvGn0b286CZVHHZ1Rg3E13VvrA5hr8XuuT8=","A00000043640","2018-06-20T12:15Z","2018-12-03",1,0.108,50,0.899,0.077,0.014,0.019,0.112,1326.7,59.4,8,24.4,23.4,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"374f442e-76b8-42fa-9cb6-6a5a0e4bcb13","MLBS_004.basePlot.cfc","D07","MLBS","MLBS_004","distributed","gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh0iOS8q3daxM=","A00000012517","gv/1/Di3XvEr5UL7fnWRP65dCrIiiByh6Kb6aqILGsQ=","A00000043741","2018-06-20T13:29Z","2018-12-03",1,0.109,50,0.932,0.063,0.031,0.024,0.152,1686.6,49.8,6.2,35.4,27.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"20492f29-2cee-4cb6-b92c-f77982536bb3","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbwZd+UbiTwic=","A00000012197","gv/1/Di3XvGiGQlUFc+uCU+P8T5wjxhbyKI0H2LgJhM=","A00000043677","2018-06-20T14:42Z","2018-12-03",1,0.11,50,0.753,13.425,2.662,0.812,0.195,1316.8,71.7,12.3,17.5,19.4,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"153df818-f09f-491b-8a21-847d7ee25ed8","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36w3dAjRxIEzw=","A00000012248","gv/1/Di3XvGiGQlUFc+uCZpbk98VpY36/GXumaFd0Ek=","A00000043643","2018-06-20T15:10Z","2018-12-03",1,0.103,50,0.876,7.73,3.362,1.082,0.187,1369.5,63.6,11.5,18.3,22.2,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"a8121ffc-f50e-4752-a149-74255ca016a4","MLBS_008.basePlot.cfc","D07","MLBS","MLBS_008","distributed","gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7ka4dF6yMvDg=","A00000012521","gv/1/Di3XvGiGQlUFc+uCYKAYxBJv7Y7FTYhWapcYJE=","A00000043744","2018-06-20T15:37Z","2018-12-03",1,0.152,50,0.834,13.033,3.461,1.838,0.178,943.7,58.1,9.7,15.2,17,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"2bc87307-e532-444b-8e61-bc78d1afa1f4","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2RmgjxFl7aJww=","A00000012196","gv/1/Di3XvFGUoPnUGsFYIPb8/i7ah2ROWxjlcIwl34=","A00000043644","2018-06-20T17:58Z","2018-12-03",1,0.112,50,0.606,4.143,2.73,1.496,0.124,1430.8,53.4,7.9,30.9,16.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"799f6f39-b509-4710-8a5a-7292259cd869","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14FXdAcEeJdnQ=","A00000012246","gv/1/Di3XvFGUoPnUGsFYFaOXc2fXj14Ir89erLr9Xw=","A00000043745","2018-06-20T19:34Z","2018-12-03",1,0.137,50,0.57,6.693,2.467,0.83,0.128,1625.2,54.6,7.6,25.3,15.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"0a0d143e-9bbd-4d3d-8f0a-4dcddb5c4b9c","MLBS_007.basePlot.cfc","D07","MLBS","MLBS_007","distributed","gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBlu2SPPf9zCw+s=","A00000012520","gv/1/Di3XvFQkGvmBfP/Xnm8lu17YBluErzwjkVAinw=","A00000043711","2018-06-20T20:03Z","2018-12-03",1,0.103,50,0.663,7.594,2.482,0.886,0.128,1908.1,43,5.9,22.3,21.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"95ca2eb9-3cf7-4305-b2c4-166fa623baf2","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvGuZzx1FjU753RDy4OIxozxiqsfMBMELV8=","A00000012214","gv/1/Di3XvGuZzx1FjU753RDy4OIxozx181/lG+9Ecg=","A00000043749","2018-06-21T13:15Z","2018-12-03",1,0.133,50,0.682,6.18,0.778,0.548,0.083,714.3,47.5,16.1,37.4,21,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"265d9170-b77e-4798-8de6-2d6868c6ee55","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dR4cp/wp6LXFs=","A00000012513","gv/1/Di3XvElQjB9PeqBBLohiUb1X/dRgmoiyyNf1YA=","A00000043715","2018-06-21T14:05Z","2018-12-03",1,0.12,50,0.785,6.26,3.217,1.822,0.168,2368.1,41.5,6.2,25,17.6,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"d00ad7dc-7fd5-4753-b301-b282366effb3","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2hAC4JdvA/Fk=","A00000012531","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho20gsLv44OGfI=","A00000043681","2018-06-21T14:40Z","2018-12-03",1,0.1,50,0.792,7.104,0.984,0.666,0.122,2688.8,51.2,9.9,58.2,23.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"90996bf0-94a8-455c-8553-06db97ba056b","MLBS_067.basePlot.cfc","D07","MLBS","MLBS_067","tower","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho2hAC4JdvA/Fk=","A00000012531","gv/1/Di3XvFzGlWy8/wE3ilG4PQuaho20gsLv44OGfI=","A00000043681","2018-06-21T14:40Z","2018-12-03",2,0.118,50,0.691,6.673,0.928,0.639,0.12,2535.7,48.5,9.4,47.7,23.8,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"c44d46eb-e985-41c6-be5b-f218099d7974","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH3RiArYnImHZrP8woNT2Txk=","A00000012519","gv/1/Di3XvFmJEE349yKH3RiArYnImHZFOD3g7tjwGc/MvFMPSVX+A==","A00000043675","2018-06-25T18:20Z","2018-12-03",1,0.136,50,0.452,4.5,1.148,0.456,0.067,453.4,84.1,8,10.7,26.5,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"8aca784f-a947-41e3-80c0-4c7d6e2d78fa","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH5i7cabi61zSKmqxprSDlMg=","A00000012195","gv/1/Di3XvFmJEE349yKH5i7cabi61zSm2CkuFDI0AHGmuDxPhw6gg==","A00000043743","2018-06-25T19:15Z","2018-12-03",1,0.106,50,0.701,4.585,7.005,1.411,0.097,619.5,40.2,3.2,15.1,30.1,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"a21d7959-0c2c-40fd-80de-0fa75acee6a0","MLBS_006.basePlot.cfc","D07","MLBS","MLBS_006","distributed","gv/1/Di3XvFmJEE349yKH4SporpX+KfUkGAzZFDbusY=","A00000012232","gv/1/Di3XvFmJEE349yKH4SporpX+KfUpE9gIVSpC5y+67itV0qdxw==","A00000043709","2018-06-25T20:00Z","2018-12-03",1,0.119,50,0.654,6.249,4.218,0.912,0.078,542.3,42,2.8,12.1,27,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"6cf1d23b-af3b-46f8-b674-a0a5a6dd2d94","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxWOh7kCWb+h0=","A00000012210","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxwSfup1ycggs=","A00000043746","2018-06-26T13:30Z","2018-12-03",2,0.131,50,0.792,28.722,2.06,2.888,0.113,1443.6,48.3,8.5,36.8,30.2,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"4bc36522-c172-47aa-93cf-cee0958fa617","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxWOh7kCWb+h0=","A00000012210","gv/1/Di3XvEsS/ifmYVa1vtSSZDKqecxwSfup1ycggs=","A00000043746","2018-06-26T13:30Z","2018-12-03",1,0.13,50,0.793,29.463,2.133,2.998,0.113,1415.2,48.6,9.2,50.9,30.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
"72317fff-2b3a-4cd4-915c-64f441d05b7a","MLBS_010.basePlot.cfc","D07","MLBS","MLBS_010","distributed","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8r7g8CyuAmZg=","A00000012527","gv/1/Di3XvGQrtxvgZITVO6hYlYuZLx8Y5BBaxv5kYQ=","A00000043678","2018-06-26T13:45Z","2018-12-03",1,0.15,50,0.473,3.733,0.504,0.283,0.08,1514.6,64.9,9.5,34.4,31.9,"0","0",NA,"University of Florida Wetland Biogeochemistry Laboratory","SOP - BGTML025 Plant Samples Digestion and Analysis in ICPMS","itZv6wIUt8zCWgzMtO5itQ==","8kr+qfmeu1FQ7vvHWE7F/A==",NA
